client,method,latency(ms)
update-client,update,1.7563330000029964
update-client,update,0.8914580000123351
update-client,update,1.3386670000272716
update-client,update,0.7785000000239961
update-client,update,0.8599169999570222
update-client,update,1.5592500000138898
update-client,update,1.148290999992696
update-client,update,1.1266660000046613
update-client,update,0.9294580000300812
update-client,update,1.1495420000073864
update-client,update,0.9052499999597785
update-client,update,1.0628329999917696
update-client,update,0.8246660000281736
update-client,update,1.0287910000101874
update-client,update,1.064541999994617
update-client,update,1.7029999999635947
update-client,update,1.2162500000272303
update-client,update,1.1180000000194923
update-client,update,0.757082999996328
update-client,update,0.8984169999735059
update-client,update,1.28454100001818
update-client,update,1.0067080000339956
update-client,update,1.1555000000385007
update-client,update,1.5360419999979058
update-client,update,1.162249999993037
update-client,update,1.7645420000462764
update-client,update,1.1727500000233704
update-client,update,1.0639580000315618
update-client,update,0.7664590000331373
update-client,update,0.7652909999933399
update-client,update,0.859124999976757
update-client,update,2.6807919999782825
update-client,update,0.8886250000159635
update-client,update,0.813332999996419
update-client,update,0.8318750000171349
update-client,update,0.6557919999750084
update-client,update,1.4388750000193795
update-client,update,1.026582999998027
update-client,update,1.346167000008336
update-client,update,0.8522920000473277
update-client,update,1.0861249999720712
update-client,update,1.2045000000284745
update-client,update,0.924458000042705
update-client,update,1.2852500000235523
update-client,update,0.9632910000050288
update-client,update,0.681333999978051
update-client,update,1.2547080000331334
update-client,update,1.094082999998136
update-client,update,0.9927500000230793
update-client,update,0.8693749999792999
update-client,update,2.4235839999846576
update-client,update,1.1989999999855172
update-client,update,0.7602500000416512
update-client,update,1.1971669999866208
update-client,update,0.7500409999465774
update-client,update,0.9237919999804944
update-client,update,1.2073750000354266
update-client,update,1.284042000008867
update-client,update,0.8960840000327153
update-client,update,0.6655410000462325
update-client,update,0.5942499999491702
update-client,update,1.9465419999846745
update-client,update,2.0145409999940966
update-client,update,1.1063749999493666
update-client,update,1.4015419999964251
update-client,update,3.660708000040813
update-client,update,2.4563329999978123
update-client,update,0.832916000035766
update-client,update,0.9813330000270071
update-client,update,1.1014579999937268
update-client,update,0.8419170000024678
update-client,update,1.2367499999754727
update-client,update,0.9667080000212991
update-client,update,0.8641659999852891
update-client,update,1.7949589999943782
update-client,update,1.0943330000259266
update-client,update,0.799291000021185
update-client,update,0.6900000000200635
update-client,update,0.9442079999644193
update-client,update,1.4794999999594438
update-client,update,1.2666669999816804
update-client,update,1.7633749999959036
update-client,update,0.9043329999940397
